Sample	Contig	Mean	Covered Bases	Length	Read Count
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_113039	0.17439775	2377	36389	43
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_118175	0.06617211	1401	23740	11
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_127118	0.05117303	292	13321	5
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_129358	3.2255015	6169	7130	152
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_132497	2.8752055	2922	5014	95
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_137780	0.5442298	1653	6311	26
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_152017	1.5182058	4524	5835	58
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_156212	0.1444867	245	1991	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_158258	0.06431557	1092	18808	8
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_159998	0.006931181	450	65074	3
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_176329	1.269774	711	1566	12
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_178112	1.4840319	1705	3156	31
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_189527	0.048371494	300	6352	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_195825	0.10864317	372	4292	3
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_202643	4.7551475	3292	3744	116
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_210742	0.015081819	522	39933	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_212880	0.017304031	600	52161	6
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_217410	0.09590793	220	3278	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_224269	0.014787066	150	10294	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_225619	0.15083028	3218	25503	26
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_229085	0.06595581	564	9247	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_232141	0.0827358	300	3776	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_233041	0.11829653	300	2686	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_235806	2.2519186	3930	4711	74
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_240906	1.1193508	5999	9576	72
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_241926	1.6300884	1269	2975	35
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_242530	0.026068822	230	11658	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_246575	4.496766	5352	5716	168
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_250863	0.025176235	300	12066	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_255718	2.6356146	5758	7310	128
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_257043	0.012806283	264	23576	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_260744	0.02109408	300	14372	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_289025	0.030908717	300	9856	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_289464	0.17248705	1290	7681	9
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_304407	0.015892357	300	19027	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_304485	0.07129686	150	1777	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_312256	3.0658486	2011	2595	51
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_314338	0.023779327	600	25382	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_314914	0.0066748247	292	45095	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_318352	0.64272827	766	2921	13
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_318413	0.080828644	1203	16852	9
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_331828	0.013561103	412	32522	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_333560	0.017503938	289	17289	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_336721	0.017027395	1687	105862	12
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_340790	0.044095732	1408	57185	22
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_349821	0.018022107	1178	75058	9
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_351408	0.030404378	300	10017	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_353929	0.035658915	299	8535	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_373698	0.14457831	300	2225	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_382572	0.012944984	300	23325	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_394408	0.24569295	7066	35499	58
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_397494	0.020904467	597	28852	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_400592	0.92657655	1269	4590	29
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_405652	0.011315844	509	53173	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_405925	0.006012747	291	50044	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_429378	0.09877248	415	7156	5
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_438335	0.15955138	441	2914	3
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_454765	0.00823678	588	72994	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_482504	0.0062952177	67	10793	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_491287	0.018572086	395	24003	3
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_494918	0.46155435	2419	14664	45
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_497442	0.4169976	1038	5186	15
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_502937	0.7014614	821	2066	9
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_504709	0.07900743	1152	17237	9
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_507136	1.1907976	11163	16298	131
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_507199	1.2251644	4019	6079	49
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_510616	0.44411546	429	1501	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_517979	0.05625879	475	10815	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_520310	0.05436215	1462	30502	11
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_533398	0.14167409	1310	11380	11
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_538498	0.4022475	1266	15812	42
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_569989	0.019766752	300	15327	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_577953	0.021663843	294	13721	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_580464	0.0146908965	764	70806	7
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_581673	3.086434	11602	14207	291
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_583943	0.0456135	286	6727	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_585296	0.3372681	333	1929	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_586299	0.012138378	590	49580	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_597427	0.16010763	644	46981	50
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_605654	1.9413265	3296	4462	56
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_608729	0.027996471	559	30761	6
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.12~k147_609065	0.013359458	425	45062	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_3968	9.322247	2457	2465	146
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_12718	1.4296342	2657	3376	32
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_18425	1.31593	2234	3521	30
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_37114	0.23185012	1567	8263	13
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_40625	0.7917549	3415	6287	33
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_64766	0.21443889	268	1549	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_69333	0.014018691	300	21550	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_70615	1.7442567	1649	3110	35
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_78042	1.17724	1077	1679	12
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_86795	0.19582245	325	3214	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_94987	9.909502	1697	1697	108
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_100542	0.12057878	282	2638	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_103788	0.118511714	490	4504	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_122601	0.51661265	7687	19894	68
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_128852	0.12733911	300	2341	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_132429	0.01438435	177	31434	3
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_135296	1.0548162	8345	14653	103
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_140718	0.10341261	945	11754	8
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_146600	9.913636	4064	4110	264
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_147935	0.05769973	299	5332	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_151218	0.3021262	874	3066	6
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_151728	0.15673982	299	2064	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_152999	1.0654019	3264	6159	43
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_157465	1.7334102	2596	3616	41
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_166494	0.8231313	3582	6652	36
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_181639	1.7269881	4936	8135	92
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_183186	1.5355	1620	2150	23
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_183608	9.9175825	4479	4518	292
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_203363	0.4680851	853	2030	6
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_207188	0.5092331	9020	23165	79
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_215977	0.9411058	3109	5142	32
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_222991	0.919494	1040	1889	11
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_226059	0.0029294125	52	17901	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_238965	1.1880342	820	1788	13
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_247229	0.10542963	373	5841	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_250537	1.2962121	4840	8070	69
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_250788	1.0973936	3815	6711	48
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_257569	0.48067817	2749	6697	21
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_258832	0.08638982	257	3449	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_262353	0.018767595	300	16135	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_264928	0.877193	905	2031	11
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_272344	0.43295944	6616	21279	61
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_281544	0.86206895	2012	3282	18
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_291988	1.0102779	644	2777	18
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_295550	0.103638366	146	1964	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_301243	0.08086254	207	3860	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_304562	0.003842607	150	39186	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_306081	0.9940358	984	1659	10
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_315217	2.207203	1891	2288	33
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_323191	0.0019904845	41	20748	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_324879	0.17814727	278	1834	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_327837	1.1198494	3501	4931	36
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_330053	2.0112658	939	1659	23
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_349890	1.5217716	1998	2837	29
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_359515	0.6930147	932	2326	11
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_368597	0.02097902	300	14450	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_369136	0.025372125	300	11974	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_373336	1.2728088	5960	9072	77
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_391436	0.013043478	150	11650	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_428467	1.4011867	1888	2341	21
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_429104	0.46942568	2826	10371	32
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_438671	0.043503482	300	7046	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_438941	0.45784053	776	2771	8
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_449416	1.5950902	2684	3531	36
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_450479	0.11505724	300	3557	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_462657	8.148535	2024	2163	111
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_465692	0.03836317	150	4060	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_467450	0.55423594	1271	3939	14
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_474372	0.017732592	279	17068	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_476786	0.42918456	1147	3645	10
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_477450	0.84432715	1019	1666	9
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_478767	0.41628122	1124	3393	9
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_479570	13.8357315	1817	1818	160
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_498755	0.16703786	400	2844	3
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_509482	0.17783047	263	1837	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_521259	0.8146465	2374	4110	22
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_530489	0.01298027	150	11706	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_533455	0.62565106	1559	3222	13
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_545824	0.7185066	1693	3873	19
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_553441	0.4919463	1193	3130	10
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_555663	0.6592675	999	2853	12
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_561207	0.21881838	600	2892	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_571437	1.1806945	3570	5651	44
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_600280	3.9906976	1073	1655	41
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_612320	0.24691358	589	2580	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_615588	1.4953605	1812	2952	28
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.17~k147_624197	0.55215377	9553	35066	129
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_6944	0.14084508	300	2280	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_9359	0.04773765	150	2559	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_10839	0.052705552	221	5842	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_11369	0.047328245	782	19145	6
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_13672	0.08192245	237	3812	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_15087	0.046040516	276	6666	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_17233	0.046904314	237	6546	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_19774	0.027639579	574	21858	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_23849	0.016383871	784	54960	6
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_27960	0.023148147	300	13110	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_34399	0.05484962	482	11089	4
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_35630	0.07390983	229	4209	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_41027	0.0161577	295	18717	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_47238	0.064174555	1056	18849	8
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_50850	0.019944502	150	5916	1
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_61999	0.13537906	193	2366	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_66163	0.016187342	300	18683	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_73512	0.08628128	229	3627	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_102424	0.057746176	248	4791	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_102714	0.10865629	300	2911	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_103718	0.015428924	300	19594	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_127717	0.05784805	300	5336	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_128746	0.1313698	281	2289	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_129002	0.064878896	300	4774	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_130270	0.101842195	272	3027	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_130757	0.059148263	300	5222	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_155123	0.040611885	238	7537	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_157997	0.022119	300	13713	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_160041	0.06708826	277	3787	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_164609	0.023029093	300	13177	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_168805	0.040955633	260	7475	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_181541	0.015197569	300	19890	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_182894	0.024948025	300	12175	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_190306	0.0955414	300	3290	2
sak_2013_06_06_36m_metaG-vs-bins.sorted	sak_2010_1_5_45m_metaG_bin.22~k147_192085	0.09451796	269	3324	2
